opportunity_type,amount,payment_method,age_days,customer_risk,past_successful_payments,past_late_payments,retry_count,recovered
partial_payment,6000,netbanking,9,LOW,0,1,0,0
failed_payment,499,card,3,MEDIUM,6,0,0,1
partial_payment,3000,upi,6,LOW,15,0,2,1
failed_payment,999,card,2,MEDIUM,3,0,0,1
failed_payment,8200,upi,2,LOW,6,0,0,1
failed_payment,2499,netbanking,2,MEDIUM,0,0,0,0
overdue_payment,12000,netbanking,18,LOW,6,0,0,1
failed_payment,1499,upi,3,MEDIUM,3,1,0,1
overdue_payment,25000,netbanking,16,LOW,6,0,0,0
failed_payment,999,upi,2,MEDIUM,15,1,0,1
overdue_payment,18500,upi,6,MEDIUM,10,4,0,0
failed_payment,499,upi,2,MEDIUM,15,1,0,1
refund_mismatch,1200,card,1,LOW,15,0,0,1
failed_payment,2499,mandate,2,MEDIUM,15,0,0,0
failed_payment,8200,upi,3,HIGH,6,0,0,0
partial_payment,6000,card,10,LOW,3,1,0,1
partial_payment,6000,upi,8,LOW,6,0,1,1
failed_payment,4999,upi,1,MEDIUM,6,4,1,1
partial_payment,12500,upi,9,LOW,6,0,0,1
overdue_payment,45000,card,5,LOW,3,0,0,1
failed_payment,999,card,3,LOW,1,0,0,1
partial_payment,1500,upi,4,LOW,6,0,2,0
failed_payment,999,upi,3,LOW,15,0,0,1
overdue_payment,12000,upi,11,MEDIUM,10,1,0,1
overdue_payment,12000,upi,15,LOW,3,0,1,1
overdue_payment,45000,upi,9,MEDIUM,6,1,0,1
failed_payment,2499,card,3,LOW,6,0,1,1
partial_payment,8500,upi,9,LOW,0,2,0,0
failed_payment,2499,card,1,LOW,3,1,0,1
failed_payment,850,upi,3,LOW,6,1,1,0
overdue_payment,45000,upi,15,LOW,6,1,0,0
overdue_payment,12000,upi,21,MEDIUM,0,1,0,0
partial_payment,12500,upi,8,LOW,10,0,0,1
partial_payment,8500,upi,2,LOW,3,2,1,0
refund_mismatch,3400,upi,1,HIGH,6,0,0,0
overdue_payment,25000,card,24,LOW,10,2,3,0
partial_payment,18000,upi,1,LOW,3,0,1,0
partial_payment,8500,upi,5,LOW,15,0,2,0
failed_payment,4999,upi,1,LOW,3,0,0,1
failed_payment,499,upi,3,LOW,3,0,0,1
failed_payment,499,upi,3,HIGH,3,2,0,1
failed_payment,999,upi,2,MEDIUM,3,0,0,1
failed_payment,850,upi,3,LOW,10,0,0,1
failed_payment,299,netbanking,2,LOW,1,0,0,0
overdue_payment,5000,upi,18,LOW,3,0,0,1
partial_payment,6000,netbanking,10,MEDIUM,3,1,0,0
partial_payment,6000,card,10,LOW,0,0,0,1
refund_mismatch,1200,netbanking,3,HIGH,0,0,1,0
failed_payment,4999,upi,1,LOW,6,2,3,1
partial_payment,6000,upi,4,MEDIUM,0,4,0,0
failed_payment,850,upi,2,LOW,6,0,0,1
overdue_payment,12000,upi,15,LOW,3,0,0,1
failed_payment,2499,upi,2,LOW,3,0,0,1
partial_payment,1500,upi,3,LOW,3,0,1,1
overdue_payment,25000,netbanking,20,LOW,3,0,0,1
failed_payment,499,upi,2,LOW,6,0,0,1
overdue_payment,12000,upi,25,MEDIUM,0,2,0,1
partial_payment,1500,upi,7,LOW,10,2,0,1
overdue_payment,12000,card,4,LOW,1,1,0,1
failed_payment,2499,mandate,3,LOW,0,1,0,0
overdue_payment,18500,upi,20,LOW,6,0,0,1
failed_payment,999,upi,1,HIGH,1,0,0,0
failed_payment,8200,upi,3,MEDIUM,0,1,1,1
overdue_payment,25000,upi,17,LOW,6,0,0,0
overdue_payment,5000,upi,8,LOW,6,1,0,1
overdue_payment,45000,netbanking,18,LOW,6,1,0,0
partial_payment,6000,card,1,LOW,0,4,0,0
partial_payment,18000,upi,2,HIGH,6,1,1,0
overdue_payment,45000,card,9,LOW,6,0,0,0
failed_payment,1499,upi,3,LOW,3,1,1,1
refund_mismatch,3400,upi,3,LOW,15,0,0,1
refund_mismatch,5200,upi,1,LOW,3,2,0,0
failed_payment,850,upi,2,LOW,6,0,0,1
refund_mismatch,9800,card,1,LOW,3,2,0,1
refund_mismatch,3400,netbanking,4,MEDIUM,3,0,0,0
overdue_payment,25000,upi,4,LOW,1,0,0,1
partial_payment,18000,upi,9,LOW,10,2,1,1
overdue_payment,25000,upi,19,LOW,15,0,0,0
overdue_payment,25000,card,12,LOW,15,0,0,0
failed_payment,499,card,3,MEDIUM,0,0,1,0
refund_mismatch,3400,upi,5,HIGH,6,1,1,0
partial_payment,1500,upi,8,LOW,3,1,1,0
partial_payment,6000,upi,9,LOW,0,0,1,1
partial_payment,8500,mandate,8,LOW,3,4,2,0
refund_mismatch,5200,card,2,LOW,3,1,0,0
failed_payment,299,upi,1,LOW,0,0,0,1
failed_payment,8200,upi,1,LOW,3,4,0,1
failed_payment,499,upi,1,MEDIUM,3,0,0,1
failed_payment,8200,card,2,LOW,3,0,0,1
failed_payment,8200,card,2,LOW,0,0,0,1
overdue_payment,18500,upi,6,LOW,3,0,0,1
failed_payment,4999,card,2,MEDIUM,0,0,0,1
overdue_payment,5000,upi,13,LOW,3,1,1,0
partial_payment,3000,upi,2,MEDIUM,6,0,0,1
failed_payment,499,mandate,1,LOW,3,0,0,0
partial_payment,6000,upi,9,LOW,6,0,1,1
partial_payment,3000,mandate,10,LOW,1,0,0,0
overdue_payment,45000,mandate,20,LOW,0,0,0,0
partial_payment,6000,netbanking,2,LOW,6,0,0,1
overdue_payment,45000,upi,9,LOW,10,0,2,1
overdue_payment,45000,card,20,MEDIUM,6,1,2,0
failed_payment,999,upi,2,LOW,15,0,0,1
partial_payment,6000,upi,8,LOW,1,0,0,1
overdue_payment,18500,netbanking,24,LOW,1,1,0,1
partial_payment,3000,upi,2,MEDIUM,3,0,0,1
failed_payment,1499,card,1,LOW,10,1,0,1
failed_payment,299,upi,3,HIGH,10,0,0,0
failed_payment,999,upi,3,LOW,15,0,0,1
failed_payment,850,upi,1,LOW,6,0,0,1
failed_payment,8200,card,2,LOW,3,0,0,1
overdue_payment,18500,upi,11,LOW,1,0,0,0
failed_payment,499,upi,2,MEDIUM,6,2,0,1
partial_payment,18000,card,8,LOW,3,1,0,0
partial_payment,12500,upi,2,LOW,0,0,0,0
failed_payment,499,upi,2,LOW,0,1,2,0
failed_payment,999,card,3,LOW,10,0,0,0
overdue_payment,5000,netbanking,6,LOW,10,0,0,1
failed_payment,4999,upi,2,LOW,1,0,0,1
refund_mismatch,3400,card,4,LOW,6,2,2,0
failed_payment,499,upi,2,LOW,0,0,0,0
failed_payment,2499,upi,1,LOW,3,1,0,1
refund_mismatch,5200,upi,1,MEDIUM,0,1,1,1
failed_payment,499,upi,3,LOW,6,0,0,1
overdue_payment,18500,card,8,LOW,3,1,1,1
failed_payment,999,card,3,HIGH,15,1,1,0
overdue_payment,25000,netbanking,18,LOW,15,1,1,0
overdue_payment,25000,upi,23,LOW,6,1,0,1
failed_payment,2499,upi,1,LOW,6,1,0,1
refund_mismatch,9800,upi,2,LOW,1,0,1,1
overdue_payment,45000,mandate,24,LOW,1,4,0,0
overdue_payment,45000,card,20,LOW,1,0,0,0
overdue_payment,12000,upi,15,LOW,15,1,1,1
overdue_payment,25000,upi,4,LOW,6,0,2,1
overdue_payment,45000,upi,22,LOW,1,1,1,0
partial_payment,18000,card,4,LOW,3,0,0,1
partial_payment,18000,netbanking,1,LOW,3,1,0,1
failed_payment,4999,upi,1,MEDIUM,3,0,1,1
overdue_payment,5000,upi,13,MEDIUM,3,1,1,0
overdue_payment,12000,upi,8,MEDIUM,3,0,0,0
failed_payment,2499,upi,3,LOW,1,0,0,1
failed_payment,499,card,1,LOW,3,0,0,0
overdue_payment,25000,upi,14,MEDIUM,0,2,1,1
partial_payment,3000,upi,3,LOW,0,2,0,1
overdue_payment,5000,netbanking,25,LOW,15,1,0,0
failed_payment,8200,upi,1,MEDIUM,10,1,0,1
failed_payment,1499,mandate,3,LOW,6,1,1,0
failed_payment,8200,netbanking,3,LOW,3,0,1,0
failed_payment,999,upi,1,HIGH,0,0,0,1
refund_mismatch,9800,upi,3,MEDIUM,3,0,1,1
overdue_payment,45000,upi,3,LOW,3,0,0,1
failed_payment,499,upi,3,LOW,0,0,0,1
failed_payment,4999,upi,1,LOW,3,0,0,1
failed_payment,8200,upi,1,LOW,0,0,0,1
partial_payment,3000,upi,5,LOW,0,0,0,1
failed_payment,299,netbanking,1,LOW,1,0,0,1
refund_mismatch,5200,upi,2,LOW,3,4,0,0
overdue_payment,18500,card,16,MEDIUM,15,0,0,1
overdue_payment,45000,upi,22,MEDIUM,3,0,0,0
overdue_payment,25000,upi,18,MEDIUM,10,2,0,0
overdue_payment,12000,upi,22,LOW,3,0,0,0
overdue_payment,45000,upi,18,LOW,1,0,0,1
partial_payment,1500,mandate,8,MEDIUM,1,0,0,0
partial_payment,18000,mandate,7,MEDIUM,6,0,0,0
failed_payment,2499,upi,3,LOW,1,0,1,1
failed_payment,850,card,1,LOW,1,0,0,1
failed_payment,2499,upi,2,LOW,3,0,1,0
failed_payment,8200,mandate,3,LOW,3,0,0,1
overdue_payment,18500,upi,13,MEDIUM,6,0,2,0
partial_payment,12500,mandate,10,LOW,3,1,0,1
refund_mismatch,3400,card,2,HIGH,6,1,0,1
overdue_payment,5000,card,11,LOW,6,0,1,1
failed_payment,4999,upi,1,LOW,3,0,0,1
failed_payment,299,mandate,3,HIGH,3,0,0,1
refund_mismatch,9800,upi,2,MEDIUM,3,2,0,0
partial_payment,1500,upi,2,MEDIUM,15,0,0,1
failed_payment,299,upi,3,LOW,1,1,0,1
failed_payment,4999,upi,3,LOW,6,0,1,1
overdue_payment,12000,upi,23,MEDIUM,1,4,0,1
partial_payment,18000,card,9,HIGH,3,0,1,1
partial_payment,12500,upi,2,LOW,15,0,0,1
refund_mismatch,3400,upi,1,MEDIUM,15,1,1,1
overdue_payment,18500,upi,22,LOW,10,0,0,1
overdue_payment,12000,upi,14,MEDIUM,10,0,0,0
refund_mismatch,3400,card,4,LOW,0,1,0,1
overdue_payment,5000,upi,6,LOW,15,0,0,1
partial_payment,8500,upi,10,LOW,6,0,0,1
overdue_payment,25000,upi,17,LOW,15,1,0,1
failed_payment,4999,upi,1,LOW,3,4,0,1
partial_payment,6000,card,3,LOW,6,0,1,1
failed_payment,2499,card,3,HIGH,3,0,0,1
partial_payment,12500,upi,10,MEDIUM,6,4,0,1
failed_payment,999,card,2,LOW,6,2,1,1
overdue_payment,45000,upi,3,LOW,15,0,0,1
overdue_payment,25000,upi,9,LOW,6,1,2,1
failed_payment,8200,card,2,LOW,1,2,0,1
partial_payment,8500,upi,5,MEDIUM,0,0,0,0
refund_mismatch,9800,upi,2,HIGH,6,0,0,1
partial_payment,12500,upi,6,MEDIUM,10,1,0,1
failed_payment,1499,upi,1,LOW,10,0,3,0
partial_payment,8500,upi,1,LOW,15,2,1,1
partial_payment,1500,upi,8,LOW,3,0,0,0
failed_payment,999,upi,1,LOW,6,0,0,1
failed_payment,1499,card,1,LOW,3,2,0,1
failed_payment,2499,card,1,LOW,1,0,1,1
failed_payment,1499,upi,2,HIGH,3,1,1,0
failed_payment,499,upi,1,LOW,1,0,1,1
overdue_payment,12000,card,17,MEDIUM,3,0,0,0
refund_mismatch,3400,upi,4,MEDIUM,10,0,0,1
overdue_payment,18500,card,4,LOW,15,0,0,1
partial_payment,1500,upi,2,HIGH,3,2,1,0
partial_payment,1500,card,8,MEDIUM,1,1,0,1
refund_mismatch,3400,upi,4,MEDIUM,10,0,1,1
partial_payment,6000,upi,4,MEDIUM,1,1,1,1
overdue_payment,45000,card,9,LOW,6,0,0,0
failed_payment,4999,upi,1,LOW,6,0,0,1
failed_payment,4999,mandate,3,LOW,3,1,1,1
partial_payment,6000,upi,8,LOW,15,0,0,1
failed_payment,999,card,1,LOW,3,0,0,1
failed_payment,999,upi,1,HIGH,6,4,1,1
failed_payment,2499,upi,1,MEDIUM,6,1,0,1
failed_payment,299,card,3,LOW,3,0,0,1
failed_payment,8200,card,1,MEDIUM,15,0,0,1
failed_payment,2499,upi,3,LOW,0,0,0,1
partial_payment,12500,card,9,MEDIUM,15,0,0,0
failed_payment,299,upi,3,LOW,0,0,0,1
refund_mismatch,1200,upi,2,HIGH,6,0,0,1
partial_payment,8500,card,8,LOW,3,1,0,1
failed_payment,2499,mandate,3,MEDIUM,3,0,0,0
failed_payment,4999,upi,3,LOW,3,0,0,0
failed_payment,1499,netbanking,3,LOW,3,4,0,1
overdue_payment,5000,upi,24,HIGH,1,0,0,0
failed_payment,1499,upi,3,MEDIUM,10,2,0,1
refund_mismatch,9800,card,4,LOW,0,0,0,0
overdue_payment,18500,card,20,LOW,1,0,1,1
partial_payment,8500,mandate,3,HIGH,1,0,0,1
partial_payment,6000,upi,4,LOW,0,4,0,1
overdue_payment,18500,upi,14,LOW,3,4,2,1
failed_payment,299,mandate,2,LOW,1,0,0,1
failed_payment,8200,upi,2,LOW,3,4,1,0
failed_payment,999,upi,3,HIGH,6,0,0,1
partial_payment,8500,upi,8,HIGH,15,0,0,1
overdue_payment,45000,upi,21,LOW,3,0,0,1
failed_payment,299,upi,1,LOW,6,2,1,1
partial_payment,8500,upi,10,LOW,15,0,2,1
overdue_payment,25000,mandate,13,LOW,0,0,0,0
failed_payment,8200,netbanking,3,MEDIUM,10,0,0,1
failed_payment,4999,upi,1,MEDIUM,6,0,0,0
overdue_payment,5000,card,24,LOW,3,4,0,0
failed_payment,4999,card,1,LOW,6,0,1,0
overdue_payment,18500,card,3,MEDIUM,1,0,0,1
partial_payment,12500,upi,8,LOW,1,0,0,1
failed_payment,8200,upi,1,LOW,6,1,0,1
failed_payment,850,card,1,LOW,6,0,0,1
overdue_payment,5000,upi,12,MEDIUM,15,0,1,1
refund_mismatch,5200,upi,3,LOW,15,1,0,1
failed_payment,999,upi,3,LOW,0,1,1,1
overdue_payment,25000,upi,15,HIGH,10,1,0,0
partial_payment,12500,upi,6,LOW,3,1,0,1
partial_payment,6000,upi,3,LOW,3,0,0,1
partial_payment,12500,card,8,HIGH,3,0,0,1
partial_payment,12500,card,6,LOW,3,1,0,1
overdue_payment,45000,upi,16,MEDIUM,1,0,1,1
partial_payment,3000,mandate,10,LOW,1,2,0,1
failed_payment,999,card,1,MEDIUM,10,0,0,1
failed_payment,2499,upi,2,LOW,3,0,0,1
failed_payment,4999,upi,1,LOW,1,0,0,1
partial_payment,3000,mandate,6,LOW,3,0,0,1
partial_payment,18000,mandate,4,LOW,15,4,2,1
overdue_payment,12000,card,20,MEDIUM,3,1,1,0
failed_payment,850,upi,2,HIGH,3,0,0,0
partial_payment,18000,upi,7,LOW,10,2,0,1
overdue_payment,12000,upi,15,MEDIUM,6,0,0,1
failed_payment,8200,upi,1,LOW,3,1,1,1
overdue_payment,25000,upi,5,LOW,0,1,0,0
overdue_payment,5000,netbanking,9,LOW,6,0,2,1
overdue_payment,5000,upi,21,LOW,1,0,1,1
failed_payment,1499,mandate,2,LOW,1,0,0,1
partial_payment,3000,upi,6,LOW,1,0,0,1
failed_payment,1499,upi,1,LOW,6,0,2,1
partial_payment,18000,upi,5,MEDIUM,0,2,0,1
refund_mismatch,5200,upi,3,LOW,15,1,1,1
failed_payment,8200,upi,1,LOW,1,0,1,1
refund_mismatch,9800,upi,1,LOW,1,1,1,1
refund_mismatch,9800,card,4,LOW,1,0,0,1
failed_payment,2499,upi,2,HIGH,3,0,2,1
refund_mismatch,9800,upi,4,LOW,3,1,0,0
partial_payment,12500,netbanking,5,LOW,6,1,2,1
refund_mismatch,5200,upi,2,LOW,3,0,0,0
partial_payment,6000,card,9,LOW,1,0,0,0
overdue_payment,12000,upi,22,MEDIUM,10,0,2,0
failed_payment,2499,mandate,3,LOW,6,0,0,0
refund_mismatch,1200,netbanking,1,LOW,6,4,0,0
failed_payment,2499,card,3,LOW,0,0,0,1
overdue_payment,18500,upi,11,LOW,1,1,1,1
failed_payment,299,upi,3,LOW,6,0,1,1
overdue_payment,12000,upi,17,LOW,10,0,1,1
partial_payment,1500,card,1,LOW,1,0,0,1
failed_payment,299,upi,3,LOW,6,0,0,1
partial_payment,8500,upi,6,LOW,3,0,0,1
failed_payment,299,upi,1,LOW,10,1,0,1
overdue_payment,25000,upi,19,LOW,10,0,0,1
failed_payment,2499,upi,2,LOW,15,1,1,1
failed_payment,8200,card,2,LOW,3,1,0,0
partial_payment,1500,card,1,MEDIUM,6,1,2,0
partial_payment,3000,upi,10,MEDIUM,6,0,0,1
partial_payment,3000,upi,6,LOW,1,0,2,0
overdue_payment,12000,upi,10,LOW,3,0,0,0
failed_payment,8200,upi,1,LOW,1,0,0,1
failed_payment,999,card,2,LOW,0,2,0,1
failed_payment,299,card,1,MEDIUM,6,2,0,1
failed_payment,8200,upi,2,LOW,6,1,0,1
partial_payment,3000,upi,5,MEDIUM,3,1,0,0
partial_payment,6000,upi,7,LOW,3,1,0,1
refund_mismatch,5200,netbanking,2,LOW,3,2,1,0
failed_payment,850,upi,2,MEDIUM,3,0,1,1
partial_payment,3000,netbanking,3,LOW,6,0,0,0
overdue_payment,45000,netbanking,25,LOW,1,4,1,0
failed_payment,999,card,2,LOW,10,4,0,1
failed_payment,1499,mandate,3,MEDIUM,3,0,3,0
failed_payment,4999,upi,3,MEDIUM,6,4,2,0
failed_payment,1499,mandate,1,MEDIUM,6,1,0,0
failed_payment,4999,upi,3,MEDIUM,3,0,0,1
overdue_payment,12000,mandate,25,LOW,10,0,0,1
partial_payment,8500,upi,7,LOW,10,1,1,1
refund_mismatch,3400,card,5,LOW,0,1,1,1
overdue_payment,12000,upi,6,LOW,3,0,0,1
failed_payment,499,upi,1,LOW,10,1,0,1
failed_payment,850,upi,1,LOW,0,0,0,0
partial_payment,1500,upi,3,LOW,6,2,2,1
overdue_payment,18500,upi,15,MEDIUM,6,0,0,0
overdue_payment,5000,card,17,LOW,3,4,0,0
refund_mismatch,3400,netbanking,3,HIGH,6,0,1,1
refund_mismatch,9800,upi,3,LOW,0,0,0,0
overdue_payment,12000,upi,18,LOW,15,2,1,1
partial_payment,18000,card,9,LOW,10,2,0,1
partial_payment,3000,upi,3,LOW,6,0,0,1
overdue_payment,5000,upi,20,LOW,6,1,0,1
failed_payment,299,upi,1,LOW,0,0,0,1
failed_payment,999,mandate,1,MEDIUM,3,0,1,1
partial_payment,8500,upi,8,MEDIUM,6,0,0,1
failed_payment,999,upi,3,LOW,1,0,0,1
failed_payment,1499,upi,1,LOW,10,2,0,1
failed_payment,2499,card,1,LOW,3,1,0,1
partial_payment,1500,card,9,LOW,3,0,0,1
failed_payment,1499,card,2,LOW,3,1,0,1
refund_mismatch,9800,card,3,LOW,10,0,0,1
overdue_payment,25000,upi,8,LOW,3,0,0,0
failed_payment,299,upi,1,MEDIUM,3,0,0,1
overdue_payment,12000,upi,11,LOW,10,1,0,1
partial_payment,1500,upi,3,LOW,3,0,0,1
overdue_payment,25000,netbanking,5,MEDIUM,3,1,0,1
overdue_payment,25000,upi,19,LOW,15,1,0,0
overdue_payment,5000,upi,17,MEDIUM,6,0,0,0
refund_mismatch,1200,upi,5,LOW,0,4,2,0
refund_mismatch,9800,card,4,LOW,3,0,1,1
partial_payment,1500,card,8,LOW,1,0,0,1
refund_mismatch,9800,upi,1,LOW,1,0,0,0
failed_payment,8200,upi,3,MEDIUM,3,1,0,1
failed_payment,2499,card,3,LOW,6,0,0,1
overdue_payment,45000,upi,18,LOW,3,0,0,0
failed_payment,8200,card,3,LOW,1,2,0,0
failed_payment,4999,upi,1,MEDIUM,6,0,0,1
failed_payment,999,card,3,LOW,3,1,1,1
overdue_payment,45000,card,20,LOW,3,0,3,0
failed_payment,999,mandate,1,MEDIUM,10,2,0,1
failed_payment,999,upi,2,MEDIUM,0,1,0,1
overdue_payment,18500,upi,8,HIGH,3,0,1,0
partial_payment,3000,netbanking,6,LOW,1,0,0,0
overdue_payment,18500,netbanking,9,LOW,1,0,0,1
failed_payment,1499,card,3,LOW,6,0,1,1
partial_payment,18000,upi,5,LOW,3,2,0,1
failed_payment,1499,netbanking,2,LOW,1,0,0,1
partial_payment,8500,upi,3,LOW,6,0,0,1
partial_payment,18000,upi,10,MEDIUM,3,2,0,1
failed_payment,499,upi,3,LOW,1,2,0,1
failed_payment,8200,upi,3,LOW,3,0,0,1
failed_payment,1499,upi,1,MEDIUM,3,1,3,0
failed_payment,499,card,2,LOW,0,0,1,1
overdue_payment,45000,upi,23,LOW,6,2,0,0
failed_payment,499,netbanking,3,MEDIUM,3,1,0,1
partial_payment,6000,netbanking,8,LOW,3,0,2,1
failed_payment,499,mandate,2,LOW,10,1,0,0
failed_payment,4999,mandate,3,HIGH,6,0,0,1
overdue_payment,45000,upi,20,LOW,3,2,0,0
partial_payment,8500,netbanking,9,MEDIUM,1,2,0,1
failed_payment,1499,upi,2,LOW,3,1,0,1
partial_payment,18000,upi,6,LOW,1,1,1,0
overdue_payment,25000,card,13,LOW,6,0,1,1
overdue_payment,45000,upi,10,LOW,3,0,0,0
partial_payment,3000,netbanking,7,LOW,0,0,0,1
partial_payment,18000,card,9,LOW,0,0,1,0
refund_mismatch,9800,upi,1,MEDIUM,3,1,0,1
refund_mismatch,1200,upi,5,LOW,3,1,2,1
refund_mismatch,1200,upi,2,LOW,0,0,0,0
failed_payment,1499,netbanking,1,LOW,10,0,0,1
failed_payment,999,upi,2,LOW,1,0,0,1
overdue_payment,45000,card,13,LOW,3,2,2,0
overdue_payment,12000,upi,18,MEDIUM,1,1,1,1
refund_mismatch,1200,upi,2,LOW,3,1,0,1
